@relation TWS-3D-v3.3.1-grayscale

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute class {Cell,Background,Garbage}

@data
19,17.453344,1.420296,-0.471474,-6.839599,0.08677,24.353355,17.22678,-0.003471,0.001866,-0.008021,0.000891,0.01507,17.246603,-0.000608,-0.000136,0.000002,0,0,18.890417,0.000312,0.000007,0,0,0,Background
10,17.452206,-0.085336,0.967366,3.963697,-18.30706,-26.435812,17.166895,-0.002043,-0.002584,-0.0057,0.000488,-0.000243,17.093306,-0.000486,-0.000095,0.000005,0.000001,0,18.64839,0.000201,0.000005,0,0,0,Background
8,17.142639,-1.04106,1.072833,0.991813,-65.407539,52.174976,16.988554,-0.01231,-0.005143,0.001028,-0.000434,-0.01292,16.968756,-0.000395,-0.000045,0.000007,0.000001,0,18.4519,0.00012,0.000004,-0,0,0,Background
13,16.659897,-0.57792,-0.713239,-0.998809,88.316513,32.065708,16.674583,-0.024808,-0.005992,0.003958,0.000222,-0.006228,16.870144,-0.000315,0.000006,0.000008,0.000001,-0,18.298027,0.000062,0.000002,-0,0,0,Background
12,15.438271,-0.169346,-0.462756,6.131846,28.572342,-158.368744,16.314352,-0.028394,-0.003499,0.002319,0.0017,0.004217,16.794228,-0.000243,0.000052,0.000008,0,-0,18.183374,0.000024,0.000001,-0,0,0,Background
6,14.549574,0.148958,1.133032,-2.055495,-129.911774,64.214005,16.037096,-0.016467,0.001618,0.000747,0.001907,0.002591,16.736393,-0.000212,0.000084,0.000006,-0,-0,18.105795,0.000001,0,-0,0,0,Background
15,14.324562,0.345903,-1.217883,-4.043982,90.711517,91.863441,15.925103,0.00722,0.004906,0.000758,0.000416,-0.00154,16.693533,-0.000259,0.000093,0.000003,-0.000001,-0,18.065716,-0.000009,-0,-0,0,0,Background
7,14.805857,0.654137,-0.81885,-3.336816,5.91748,-44.775055,15.978829,0.028435,0.003076,-0.000227,-0.001203,0.002489,16.663019,-0.000411,0.000079,0,-0.000001,0,18.065674,-0.000008,-0.000001,-0,0,-0,Background
19,15.608116,0.345439,0.466076,1.706745,6.482566,-6.743011,16.143566,0.03263,-0.00186,-0.002997,-0.001778,0.006779,16.641329,-0.000661,0.000045,-0.000002,-0.000001,0,18.108841,0.000003,-0.000001,0,0,-0,Background
12,15.830236,-0.021783,1.480647,3.995528,-57.203259,-25.70369,16.347679,0.016891,-0.005415,-0.003913,-0.000899,0.001661,16.625816,-0.000957,-0.000003,-0.000004,-0.000001,0,18.198284,0.000023,-0.000001,0,0,-0,Background
8,16.494747,-0.247442,1.147146,0.175646,26.967323,25.468985,16.50153,-0.007137,-0.005159,-0.000211,0.001482,-0.008154,16.617111,-0.001225,-0.000054,-0.000005,-0,0,18.337004,0.000052,-0,0,0,-0,Background
23,17.33456,-0.646958,-0.851585,2.265577,-9.654731,-71.555054,16.535717,-0.021066,-0.001155,0.004276,0.002419,-0.009923,16.62219,-0.001384,-0.000102,-0.000006,0,0,18.527775,0.000094,0,0,0,-0,Background
13,16.282696,-0.379681,-1.453341,-2.73935,10.708073,90.435951,16.440975,-0.014471,0.004639,0.003561,-0.000834,-0.000043,16.653154,-0.001366,-0.000142,-0.000005,0,0,18.772852,0.000147,0,0,0,-0,Background
12,14.899099,0.656993,0.023945,-5.099314,6.676106,12.398661,16.290585,0.004539,0.007568,-0.001467,-0.004027,0.009058,16.727728,-0.001119,-0.000169,-0.000004,0.000001,0,19.073793,0.000212,0.000001,0,0,-0,Background
18,15.472832,0.640802,0.211124,1.601144,-10.304927,-43.042171,16.169241,0.016743,0.004202,-0.004416,-0.002108,0.007308,16.872486,-0.000589,-0.000181,-0.000001,0.000001,0,19.431604,0.000289,0.000002,0,-0,-0,Background
21,16.856253,-0.06221,0.145166,3.829363,45.09441,27.224539,16.116947,0.010194,-0.001948,-0.002053,0.001738,0.000578,17.125231,0.000297,-0.00017,0.000002,0.000001,0,19.846294,0.000377,0.000002,0,-0,-0,Background
22,17.30558,-0.070595,0.771063,1.707617,-45.767338,-81.401192,16.159527,-0.010625,-0.004773,0.003033,0.001972,-0.005656,17.530584,0.001621,-0.00013,0.000006,0.000001,-0,20.316496,0.000473,0.000002,0,-0,-0,Background
9,15.780874,-0.581709,0.527842,6.241795,-7.166068,-86.62587,17.774906,-0.015879,0.010455,0.006286,-0.007558,-0.000972,17.946358,0.000815,-0.000192,-0.000005,-0,-0,20.079521,0.001131,0.000014,0,0,-0,Background
9,15.722792,0.463064,0.664674,-7.253069,68.940819,46.979931,17.540833,-0.012835,0.009112,0.000658,-0.001874,0.012055,17.673386,0.000449,-0.000209,-0.000004,-0,-0,19.702301,0.000889,0.000012,0,0,-0,Background
12,17.196102,0.663026,0.765851,-3.896281,-103.65181,14.739349,17.456182,0.001294,0.000497,-0.004459,0.005194,0.011048,17.442694,0.000111,-0.000198,-0.000002,0,-0,19.370003,0.000682,0.00001,0,0,0,Background
22,18.576393,0.185531,-1.503495,3.817631,-12.257571,19.261675,17.413179,0.012565,-0.006208,-0.005431,0.004107,-0.002533,17.250086,-0.000168,-0.000163,0.000001,0.000001,0,19.083294,0.000506,0.000009,0,0,0,Background
27,18.519569,-0.201686,-0.949381,2.021305,91.426521,14.151859,17.277395,0.012491,-0.005878,-0.003092,-0.003309,-0.011116,17.088762,-0.000358,-0.000111,0.000003,0.000001,0,18.842472,0.000361,0.000007,0,0,0,Background
13,17.411701,-0.220172,1.219347,4.617356,31.512644,-143.389282,16.984514,0.003164,-0.002488,-0.001019,-0.006001,-0.004589,16.953478,-0.000436,-0.000048,0.000005,0.000001,0,18.646267,0.000242,0.000005,0,0,0,Background
16,16.33497,0.41708,0.379899,-3.185182,-102.835945,80.092484,16.580748,-0.008625,-0.001765,-0.000659,-0.000029,0.008299,16.841913,-0.000409,0.000016,0.000007,0,0,18.492043,0.000146,0.000004,-0,0,0,Background
13,15.354627,0.905126,-0.600421,-9.370969,9.426233,110.330032,16.194374,-0.016546,-0.003417,0.00014,0.006423,0.008678,16.751198,-0.000325,0.000071,0.000007,-0,-0,18.376692,0.000072,0.000003,-0,0,0,Background
20,15.18648,-0.22626,-0.424076,3.261413,61.123413,-85.92347,15.931611,-0.015978,-0.003677,0.002073,0.005851,-0.005103,16.677485,-0.000264,0.000108,0.000006,-0.000001,-0,18.29834,0.000015,0.000002,-0,0,0,Background
17,15.258605,-0.922766,0.204083,8.371461,-39.335083,-41.29076,15.810437,-0.007107,-0.001296,0.002088,0.000615,-0.009392,16.618919,-0.000302,0.000121,0.000004,-0.000001,-0,18.25778,-0.000024,0.000002,-0,0,0,Background
15,15.323689,0.059511,0.198269,-3.661152,13.942212,11.021548,15.791872,0.002483,0.001826,-0.00046,-0.002704,0.003897,16.574266,-0.000486,0.000108,0.000001,-0.000001,-0,18.258011,-0.000047,0.000001,-0,0,0,Background
17,15.319556,0.017487,-0.410159,-3.447268,-24.450642,55.146545,15.838976,0.003539,0.003749,-0.001247,-0.002046,0.009728,16.541567,-0.00081,0.000074,-0.000001,-0.000001,-0,18.302753,-0.000055,0.000001,-0,0,-0,Background
12,15.003093,-0.712219,-0.071195,0.878353,4.697281,-16.586622,15.936685,-0.00522,0.003781,0.001767,0.000143,-0.003464,16.520361,-0.001202,0.000025,-0.000003,-0.000001,0,18.39562,-0.000049,0.000001,-0,-0,-0,Background
15,15.611783,-0.820002,-0.265168,4.018558,49.912861,-41.816139,16.050694,-0.01551,0.002611,0.004509,0.001287,-0.013259,16.514532,-0.001554,-0.000031,-0.000005,-0,0,18.540121,-0.000027,0.000001,0,-0,-0,Background
20,16.334768,-0.238457,0.903453,2.058666,-66.173225,74.214996,16.128439,-0.016748,0.002269,0.002916,-0.000396,-0.004212,16.534731,-0.001755,-0.000084,-0.000006,0,0,18.739479,0.00001,0.000002,0,-0,-0,Background
20,15.617442,0.454693,0.028104,-3.858913,29.433264,-72.513542,16.136024,-0.004651,0.003735,-0.001793,-0.00464,0.009299,16.596508,-0.001707,-0.00013,-0.000006,0.000001,0,18.99626,0.000063,0.000002,0,-0,-0,Background
13,14.900067,0.681822,0.250779,-1.969392,35.101814,22.379278,16.101265,0.014102,0.003993,-0.005538,-0.006726,0.010261,16.721434,-0.001332,-0.00016,-0.000004,0.000001,0,19.312189,0.000131,0.000002,0,-0,-0,Background
13,15.82069,0.497255,0.987954,2.519626,-1.136745,-19.478165,16.069513,0.024932,-0.000452,-0.005762,-0.001789,0.002909,16.941097,-0.000567,-0.000169,-0.000001,0.000001,0,19.688322,0.000212,0.000003,0,-0,-0,Background
21,17.375143,0.319539,0.294404,-3.298771,-137.830658,17.700212,16.067783,0.015734,-0.006944,-0.002181,0.006957,-0.001928,17.299332,0.000652,-0.000148,0.000002,0.000001,0,20.12459,0.000304,0.000003,0,-0,-0,Background
12,16.525398,0.055229,1.140567,-0.566802,-61.653381,-11.697333,17.620306,0.005182,0.002051,0.000459,-0.000816,0.008929,17.677471,0.00185,-0.000206,-0.000003,0.000001,-0,19.960299,0.001112,0.000014,0,0,-0,Background
18,17.549511,-0.000611,-0.345933,-0.309598,18.178385,52.097752,17.551538,0.009595,-0.004947,-0.000879,0.005082,-0.00098,17.451933,0.000973,-0.000197,-0.000002,0.000001,-0,19.635244,0.000884,0.000012,0,0,0,Background
31,19.066984,-0.330659,-2.622083,6.105245,107.587753,-92.287514,17.483942,0.009993,-0.009823,-0.001541,0.003576,-0.009694,17.259653,0.000281,-0.00016,-0,0.000001,-0,19.353172,0.000681,0.000011,0,0,0,Background
12,19.038494,0.256561,0.670865,-1.814392,-73.523865,8.425848,17.295311,0.006141,-0.008133,-0.002756,-0.002615,-0.003147,17.094589,-0.000172,-0.000104,0.000002,0.000001,0,19.114653,0.000501,0.000009,0,0,0,Background
10,17.81336,0.758487,1.843845,-5.432997,-101.800064,101.867241,16.952923,0.001171,-0.002037,-0.003784,-0.004641,0.007358,16.952341,-0.000373,-0.000037,0.000004,0,0,18.918768,0.000345,0.000007,0,0,0,Background
21,16.235991,0.480288,-1.286845,3.328277,120.661659,-90.983826,16.542229,-0.002695,0.002117,-0.002628,-0.00021,0.008047,16.831181,-0.000367,0.000029,0.000004,-0,0,18.763247,0.000212,0.000006,-0,0,0,Background
7,15.131836,0.340182,-0.663637,-2.484122,1.266875,28.438049,16.199751,-0.005262,0.000859,0.000535,0.003827,0.000786,16.728685,-0.000253,0.000084,0.000004,-0,0,18.645382,0.0001,0.000005,-0,0,0,Background
14,15.394386,-0.167191,0.553766,-3.255119,-9.615703,51.767963,15.989239,-0.006299,-0.002912,0.002515,0.003108,-0.00668,16.641785,-0.00016,0.000118,0.000004,-0.000001,-0,18.563669,0.000009,0.000004,-0,0,0,Background
12,15.760603,-0.726437,1.718658,6.494113,-53.518604,-106.535263,15.862094,-0.006389,-0.003236,0.000815,0.000483,-0.006812,16.569771,-0.000203,0.00013,0.000003,-0.000001,-0,18.519341,-0.00006,0.000003,-0,0,0,Background
14,15.679012,-0.329066,0.092168,4.134468,-24.753685,65.143051,15.749116,-0.008774,0.002369,-0.001844,-0.000933,0.00073,16.512703,-0.000443,0.000118,0.000001,-0.000001,-0,18.51597,-0.000109,0.000003,-0,-0,0,Background
27,14.960972,0.176732,-2.569499,-3.798969,96.880272,-36.124249,15.645995,-0.015497,0.009531,-0.000457,-0.001056,0.004286,16.470161,-0.000866,0.000087,0,-0.000001,-0,18.557877,-0.000137,0.000003,-0,-0,0,Background
11,14.165604,-0.207823,-1.314823,-2.618887,0.824759,36.859703,15.608338,-0.02219,0.011227,0.003829,-0.000504,-0.000097,16.444023,-0.001378,0.000042,-0.000001,-0.000001,-0,18.649281,-0.000145,0.000003,-0,-0,-0,Background
15,14.940977,-0.222136,0.620384,0.201209,-48.782192,17.187822,15.66623,-0.021923,0.005958,0.004613,0.00001,-0.000542,16.441782,-0.001838,-0.000008,-0.000003,-0,0,18.794266,-0.000134,0.000003,-0,-0,-0,Background
11,15.852334,0.369742,1.959631,-1.585631,2.371365,-62.238403,15.784846,-0.01332,-0.000576,0.000798,-0.000309,0.004063,16.478144,-0.002098,-0.000058,-0.000004,0,0,18.996569,-0.000102,0.000003,-0,-0,-0,Background
9,15.534807,-0.05572,0.912705,0.984168,13.842231,42.609516,15.897231,-0.000231,-0.003025,-0.002225,-0.001612,0.001406,16.57242,-0.002032,-0.0001,-0.000004,0.000001,0,19.259083,-0.000052,0.000003,0,-0,-0,Background
16,15.355102,-0.591101,0.316441,2.668891,-43.461399,-2.733185,15.973633,0.013365,-0.002682,-0.002438,-0.002872,-0.005212,16.750366,-0.001538,-0.000126,-0.000003,0.000001,0,19.583792,0.000015,0.000004,0,-0,-0,Background
17,16.341566,-0.064786,0.282339,-0.310614,-2.92714,4.547696,16.013802,0.022051,-0.004024,-0.002703,-0.001351,-0.003093,17.048983,-0.000548,-0.000128,-0.000001,0.000001,0,19.971804,0.000096,0.000004,0,-0,-0,Background
18,17.644024,-0.19389,-0.20082,4.390362,32.572887,-89.686989,17.554323,0.001086,-0.002983,0.004053,-0.00198,-0.009394,17.461481,0.001633,-0.000169,-0.000001,0.000001,-0,19.987389,0.001059,0.000014,0,0,-0,Background
22,18.721861,0.077676,0.838284,-3.977794,-70.989426,63.780773,17.444099,-0.017519,-0.006561,0.002791,-0.001909,-0.004891,17.274902,0.000636,-0.000134,-0,0.000001,-0,19.712027,0.000828,0.000013,0,0,0,Background
19,19.020271,0.296383,0.6401,-2.344888,5.019374,38.308804,17.228155,-0.026378,-0.007681,0.000239,0.000361,0.006102,17.11084,0.000015,-0.000081,0.000001,0,-0,19.476698,0.000614,0.000011,0,0,0,Background
26,18.263594,0.414373,-0.751294,-1.147117,64.689285,-19.654833,16.901972,-0.020322,-0.003335,-0.001883,0.001702,0.009179,16.966009,-0.000235,-0.000019,0.000002,0,0,19.280853,0.000421,0.00001,0,0,0,Background
17,16.40625,0.107436,-0.740393,0.671053,-28.481546,7.832194,16.555532,-0.003926,0.002768,-0.00183,0.000512,-0.00121,16.839409,-0.0002,0.00004,0.000002,-0,0,19.122669,0.000249,0.000008,-0,0,0,Background
15,15.281289,-0.558776,0.06838,8.921949,-22.671471,-98.832939,16.297752,0.012188,0.003541,-0.000652,-0.001135,-0.008723,16.729084,-0.000031,0.000087,0.000001,-0.000001,0,18.999914,0.000099,0.000007,-0,0,0,Background
17,15.817436,0.074653,0.465141,-0.525785,-1.148596,15.012004,16.144812,0.019079,-0.001239,-0.001145,-0.000528,-0.001064,16.632744,0.000094,0.000114,0.000001,-0.000001,0,18.911604,-0.000027,0.000006,-0,0,0,Background
15,16.011217,1.074291,-0.328141,-12.26429,29.835171,188.803345,16.005051,0.013317,-0.003131,-0.002992,0.001484,0.007238,16.550657,0.000033,0.000122,0.000001,-0.000001,-0,18.859482,-0.000127,0.000005,-0,-0,0,Background
12,15.178614,0.323107,0.538246,4.345882,11.752694,-163.606506,15.799141,-0.002859,0.004042,-0.002481,0.001176,0.001579,16.483976,-0.000284,0.000111,0.000001,-0.000001,-0,18.847757,-0.000202,0.000005,-0,-0,0,Background
12,13.603908,-0.278038,0.594507,2.755883,-50.843769,26.860165,15.554445,-0.021047,0.014737,0.001572,-0.002092,-0.006924,16.433672,-0.000831,0.000087,0.000001,-0.000001,-0,18.881422,-0.000251,0.000005,-0,-0,0,Background
10,12.540652,-0.414896,-0.79043,0.241895,11.726163,23.413069,15.384366,-0.029444,0.017348,0.004615,-0.004511,-0.002921,16.403923,-0.001484,0.000053,0.000001,-0,-0,18.965393,-0.000275,0.000004,-0,-0,0,Background
11,13.757182,-0.125744,-0.439909,0.170213,30.411991,-63.307484,15.377801,-0.022943,0.00812,0.002377,-0.002992,0.008681,16.405979,-0.002068,0.000015,-0,-0,-0,19.104385,-0.000274,0.000004,-0,-0,-0,Background
23,15.735472,0.627362,0.02418,-6.92731,11.33421,66.002319,15.523631,-0.009465,-0.004982,-0.001536,0.002084,0.009874,16.458723,-0.002402,-0.000022,-0.000001,-0,0,19.30267,-0.000251,0.000004,-0,-0,-0,Background
14,16.176605,-0.302682,0.632982,1.77035,-43.127697,22.843271,15.727381,0.000417,-0.012217,-0.000638,0.006921,-0.004411,16.585339,-0.002333,-0.000052,-0.000001,0,0,19.563576,-0.000205,0.000004,-0,-0,-0,Background
14,16.068314,-1.412243,-0.71514,7.61026,19.921478,-80.707924,15.901998,0.006574,-0.011429,0.003035,0.006293,-0.014867,16.815941,-0.001742,-0.000067,-0.000001,0.000001,0,19.889351,-0.000141,0.000004,0,-0,-0,Background
15,16.485928,-0.485565,-0.255922,-2.843853,-37.971146,37.466274,16.003775,0.013381,-0.00712,0.002167,-0.000078,-0.007041,17.193136,-0.000566,-0.000061,-0,0.000001,0,20.281229,-0.000062,0.000004,0,-0,-0,Background
13,17.838707,-0.671169,1.868579,1.788751,-43.060333,13.482379,17.334927,-0.052507,-0.001435,0.007747,-0.006141,0.000066,17.298084,0.000827,-0.000094,0.000001,0.000001,-0,20.175133,0.000941,0.000014,0,0,0,Background
18,18.330952,-0.869019,0.157277,3.442058,17.707197,-79.17144,17.101921,-0.065341,-0.006572,0.007408,0.002671,0.001046,17.139267,0.000164,-0.00005,0.000001,0,-0,19.943527,0.000693,0.000013,0,0,0,Background
25,18.103308,-0.291885,-2.147863,0.681024,22.713291,-16.443396,16.827654,-0.044637,-0.005844,0.003026,0.005915,0.000149,16.995964,-0.000044,0,0.000001,-0,-0,19.746975,0.000461,0.000012,0,0,0,Background
17,16.502125,0.525541,0.627836,-7.883764,-50.988911,90.216347,16.578098,-0.002713,-0.000524,-0.002722,0.00034,-0.002776,16.867964,0.000074,0.000046,-0,-0.000001,0,19.584171,0.00025,0.00001,-0,0,0,Background
10,15.761465,0.110804,1.12333,2.470385,19.131887,6.553307,16.409561,0.035949,0.001532,-0.006115,-0.003611,-0.003825,16.753824,0.000319,0.00008,-0.000002,-0.000001,0,19.453478,0.000062,0.000009,-0,0,0,Background
21,16.576971,0.245876,-1.141815,7.072172,-6.026498,-49.277706,16.300219,0.051288,-0.001744,-0.006572,-0.000508,0.004636,16.65201,0.000478,0.000099,-0.000002,-0.000001,0,19.354496,-0.000099,0.000008,-0,-0,0,Background
22,16.530205,1.182528,-2.123709,-5.0167,69.427002,-51.628494,16.151579,0.038238,-0.002918,-0.004382,0.0033,0.011773,16.563553,0.000389,0.000104,-0.000002,-0,0,19.289621,-0.000232,0.000007,-0,-0,0,Background
10,15.253075,0.301154,1.254623,-4.95851,-47.290287,73.632652,15.893769,0.007366,0.004193,0.000568,0.001752,0.002434,16.490389,-0.000019,0.000096,-0,-0,-0,19.263765,-0.000333,0.000007,-0,-0,0,Background
6,13.324844,-1.082252,3.202818,5.313077,-42.784534,3.400356,15.567304,-0.021484,0.015105,0.005507,-0.003609,-0.010689,16.434652,-0.000699,0.000081,0.000001,-0,-0,19.282669,-0.000404,0.000006,-0,-0,0,Background
7,11.901462,-1.124531,0.707308,3.00066,47.114346,-59.536228,15.306132,-0.031247,0.019163,0.005541,-0.007469,-0.008444,16.402634,-0.0015,0.000061,0.000003,-0,-0,19.351992,-0.000444,0.000006,-0,-0,0,Background
8,12.692433,-0.419364,-0.288814,-2.99198,-60.553303,71.50206,15.236579,-0.02077,0.011212,0.000209,-0.005642,0.002642,16.409174,-0.002215,0.00004,0.000003,-0,-0,19.477177,-0.000455,0.000006,-0,-0,-0,Background
27,15.096879,0.405012,-1.175878,0.800742,81.432114,-8.136887,15.379319,-0.005448,-0.003355,-0.004104,0.002254,0.006854,16.477184,-0.002634,0.000022,0.000003,-0,-0,19.663092,-0.00044,0.000006,-0,-0,-0,Background
21,16.426695,0.437296,-1.189049,-0.939826,-87.81105,-71.111015,15.634624,0.000975,-0.014364,-0.001773,0.010858,0.002383,16.633591,-0.002585,0.00001,0.000002,0,0,19.913559,-0.0004,0.000005,-0,-0,-0,Background
27,16.516027,-0.352504,-2.024145,-0.656905,81.170372,71.659904,15.87671,0.001684,-0.015632,0.003963,0.011837,-0.003502,16.912817,-0.001943,0.000011,0.000002,0,0,20.231138,-0.000341,0.000005,-0,-0,-0,Background
18,17.381371,-0.80352,1.820153,0.869139,58.72459,-81.796425,17.226654,-0.06468,-0.000374,0.009704,-0.003292,0.002952,17.334999,0.00084,-0.000049,0.000002,0.000001,-0,20.76107,0.001018,0.000016,0,0,-0,Background
16,17.475485,-1.378904,-0.372417,0.724275,-52.452503,79.755516,16.974274,-0.078543,-0.00727,0.011588,0.003387,-0.006831,17.184856,0.000266,-0.000021,0.000001,0,-0,20.533234,0.000734,0.000015,0,0,0,Background
22,17.448801,-0.629487,-2.401231,2.386912,18.722755,-26.311537,16.754969,-0.04977,-0.008701,0.004818,0.004254,-0.007949,17.046549,0.000182,0.000013,-0.000001,-0,-0,20.334618,0.000463,0.000013,0,0,0,Background
15,16.722315,0.608448,0.433845,-0.878277,43.291245,-21.234318,16.596443,0.005704,-0.005211,-0.005187,-0.00081,0.001528,16.920687,0.000422,0.000043,-0.000003,-0.000001,0,20.164501,0.00021,0.000012,-0,0,0,Background
12,16.250296,1.078873,1.410649,-4.660121,-67.247894,66.617363,16.49555,0.055152,-0.002156,-0.010299,-0.002085,0.006888,16.806351,0.000753,0.000066,-0.000004,-0,0,20.021929,-0.000018,0.000011,-0,-0,0,Background
22,16.368998,0.618883,-0.796883,1.238372,33.147667,-80.875885,16.410065,0.071658,-0.001709,-0.008011,0.001598,0.004483,16.702686,0.000943,0.000078,-0.000005,-0,0,19.907238,-0.000216,0.00001,-0,-0,0,Background
5,16.020597,0.068438,0.463167,2.737022,-11.350464,8.322003,16.266468,0.050432,-0.001065,-0.001349,0.002966,0.001759,16.611223,0.000821,0.000081,-0.000004,0,0,19.823565,-0.00038,0.000009,-0,-0,0,Background
16,15.597689,-0.166843,-0.014264,-3.441689,6.181173,105.914665,16.016344,0.009383,0.002484,0.005235,0.000363,-0.000444,16.534361,0.000326,0.000079,-0.000002,0,0,19.776611,-0.000509,0.000008,-0,-0,0,Background
15,14.630541,-0.598875,-0.484505,1.968235,10.80992,-105.037827,15.690104,-0.024451,0.008144,0.007637,-0.002896,-0.004062,16.475088,-0.000474,0.000075,0.000001,0,-0,19.772961,-0.000601,0.000008,-0,-0,0,Background
9,12.941979,-0.734228,0.936122,2.14397,-18.358215,-3.622425,15.400791,-0.033673,0.012439,0.004173,-0.005172,-0.005882,16.441471,-0.001405,0.00007,0.000004,0,-0,19.819101,-0.000658,0.000007,-0,-0,0,Background
8,12.393367,-0.141275,0.208142,-2.281957,40.213146,57.062248,15.281943,-0.021775,0.011495,-0.001915,-0.004931,-0.00458,16.451538,-0.002237,0.000068,0.000006,-0,-0,19.921257,-0.000681,0.000007,-0,-0,0,Background
9,13.868427,0.022641,0.066306,4.003363,-95.225342,-46.764774,15.386082,-0.006688,0.004348,-0.005108,-0.000461,0.000259,16.531809,-0.002745,0.000069,0.000006,-0,-0,20.084986,-0.000674,0.000006,-0,-0,-0,Background
21,15.480183,0.273884,-1.220282,-0.101565,163.56543,5.733046,15.633493,-0.000743,-0.004851,-0.00325,0.005983,0.008637,16.712591,-0.002746,0.000079,0.000006,-0,-0,20.314663,-0.000641,0.000006,-0,-0,-0,Background
9,16.122967,0.644121,0.762493,-7.600425,-162.641647,32.758076,15.891217,0.000176,-0.009487,0.001384,0.008542,0.010139,17.032354,-0.00212,0.000098,0.000005,-0,0,20.613258,-0.000587,0.000005,-0,-0,-0,Background
21,17.154999,-0.350137,-1.172282,1.122417,73.349632,-60.948456,16.915768,-0.053166,-0.00839,0.007724,0.002486,-0.004778,17.257389,0.000319,0.000002,-0,0,-0,21.265999,0.000736,0.000016,0,0,0,Background
16,17.230387,-0.044142,-0.018306,0.522341,12.859777,38.338749,16.739832,-0.030621,-0.009365,0.00214,0.000173,-0.004682,17.12657,0.000412,0.000017,-0.000002,-0,-0,21.063173,0.000422,0.000015,-0,-0,0,Background
23,17.504055,-0.012647,-0.197374,6.992173,-30.19047,-65.612808,16.649584,0.015825,-0.006886,-0.004746,-0.000399,0.002467,17.005562,0.000787,0.000032,-0.000005,-0,0,20.882139,0.000127,0.000014,-0,-0,0,Background
17,16.847174,0.667986,-1.234851,-3.628496,33.32291,-13.313038,16.590729,0.057749,-0.002423,-0.007488,0.001113,0.006284,16.893908,0.0012,0.000045,-0.000006,-0,0,20.722754,-0.000143,0.000012,-0,-0,0,Background
9,15.780139,0.707072,0.771757,-7.420925,-14.515411,130.408051,16.514536,0.068854,0.001905,-0.004442,0.001327,0.000584,16.791216,0.001415,0.000054,-0.000006,0,0,20.586193,-0.000379,0.000011,-0,-0,0,Background
10,15.26792,-0.341798,2.010872,8.259633,-38.681889,-70.917496,16.386015,0.044171,0.003042,0.001958,-0.000778,-0.005344,16.699205,0.001269,0.000061,-0.000005,0,0,20.476477,-0.000576,0.00001,-0,-0,0,Background
